iam_role_name,role_subscriber
role-6991,user-968
role-6991,user-2405
role-6991,user-1264
role-6991,user-3818
role-6991,user-2643
role-6991,user-899
role-6991,user-384
role-6991,user-4231
role-6991,user-2253
role-6991,user-2758
role-6991,user-1380
role-6991,user-2035
role-6991,user-1477
role-6991,user-990
role-6991,user-3154
role-6991,user-4080
role-6991,user-1556
role-6991,user-891
role-6991,user-3742
role-6991,user-421
role-6991,user-1292
role-6991,user-4941
role-6991,user-148
role-6991,user-3618
role-6992,user-2184
role-6992,user-2638
role-6992,user-1234
role-6992,user-2654
role-6992,user-2788
role-6992,user-6075
role-6992,user-5742
role-6992,user-1176
role-6992,user-2974
role-6992,user-5574
role-6992,user-4127
role-6992,user-5922
role-6993,user-2054
role-6993,#N/A
role-6993,user-6356
role-6993,user-6343
role-6993,user-6319
role-6993,user-6158
role-6993,user-6099
role-6993,user-5990
role-6993,user-6047
role-6993,user-5952
role-6993,user-6179
role-6993,user-6055
role-6993,user-6109
role-6993,user-5876
role-6993,user-5899
role-6993,user-5967
role-6993,user-5862
role-6993,user-5878
role-6993,user-5866
role-6993,user-5840
role-6993,user-6313
role-6993,user-5859
role-6993,user-5968
role-6993,user-5748
role-6993,user-5929
role-6993,user-6051
role-6993,user-5940
role-6993,user-5817
role-6993,user-6172
role-6993,user-5945
role-6993,user-5847
role-6994,#N/A
role-6995,user-1083
role-6995,user-4626
role-6995,user-2957
role-6995,user-3311
role-6995,user-3362
role-6996,user-4807
role-6996,user-3977
role-6996,user-2084
role-6996,user-5927
role-6996,user-2768
role-6996,user-1055
role-6996,user-1565
role-6996,user-2958
role-6996,user-63
role-6996,user-2557
role-6997,user-282
role-6997,user-734
role-6997,user-692
role-6997,user-212
role-6997,user-1064
role-6997,user-439
role-6997,user-2996
role-6997,user-784
role-6998,user-784
role-6998,#N/A
role-6998,user-6179
role-6998,user-5897
role-6998,user-4039
role-6998,user-4261
role-6998,user-4005
role-6998,user-3967
role-6998,user-4013
role-6998,user-1718
role-6998,user-3845
role-6998,user-1004
role-6998,user-247
role-6998,user-734
role-6998,user-1697
role-6998,user-1101
role-6998,user-3730
role-6998,user-406
role-6998,user-1598
role-6998,user-4505
role-6998,user-3688
role-6998,user-4943
role-6998,user-739
role-6998,user-1512
role-6998,user-1870
role-6998,user-3892
role-6998,user-3839
role-6998,user-4385
role-6998,user-4027
role-6998,user-1704
role-6998,user-236
role-6998,user-362
role-6998,user-3575
role-6998,user-4421
role-6998,user-2109
role-6998,user-3392
role-6999,user-3023
role-6999,#N/A
role-6999,user-6243
role-6999,user-6090
role-6999,user-6087
role-6999,user-6055
role-6999,user-2034
role-6999,user-3340
role-6999,user-543
role-6999,user-4713
role-6999,user-6353
role-6999,user-4958
role-6999,user-5115
role-6999,user-4927
role-6999,user-2796
role-6999,user-3414
role-6999,user-811
role-6999,user-4141
role-7000,#N/A
role-7001,user-408
role-7001,user-1087
role-7002,user-516
role-7002,#N/A
role-7002,user-759
role-7002,user-1458
role-7003,user-2996
role-7003,#N/A
role-7003,user-3892
role-7003,user-1236
role-7003,user-429
role-7003,user-692
role-7003,user-212
role-7003,user-1064
role-7004,user-784
role-7004,user-692
role-7004,user-212
role-7004,user-862
role-7004,user-439
role-7004,user-2996
role-7005,user-5370
role-7005,#N/A
role-7005,user-6159
role-7005,user-5924
role-7005,user-3594
role-7005,user-234
role-7005,user-3442
role-7005,user-2441
role-7005,user-3168
role-7005,user-3676
role-7005,user-2749
role-7005,user-864
role-7005,user-1160
role-7005,user-3824
role-7005,user-5383
role-7005,user-939
role-7005,user-3537
role-7005,user-3344
role-7005,user-5547
role-7005,user-191
role-7005,user-1185
role-7005,user-2296
role-7005,user-1540
role-7005,user-924
role-7005,user-4927
role-7005,user-4377
role-7005,user-450
role-7005,user-1165
role-7005,user-5310
role-7005,user-2293
role-7005,user-1407
role-7006,user-370
role-7006,user-610
role-7006,user-805
role-7007,user-1215
role-7007,#N/A
role-7007,user-1986
role-7007,user-1108
role-7007,user-675
role-7007,user-1970
role-7007,user-577
role-7007,user-2007
role-7007,user-3240
role-7007,user-143
role-7007,user-186
role-7008,user-4111
role-7008,#N/A
role-7008,user-6352
role-7008,user-6280
role-7008,user-6304
role-7008,user-5990
role-7008,user-6053
role-7008,user-6361
role-7008,user-5992
role-7008,user-6309
role-7008,user-5022
role-7008,user-1960
role-7008,user-2734
role-7008,user-3569
role-7008,user-3856
role-7008,user-1502
role-7008,user-1398
role-7008,user-3861
role-7008,user-1344
role-7008,user-4650
role-7008,user-2737
role-7008,user-3500
role-7008,user-6093
role-7008,user-2962
role-7008,user-675
role-7008,user-2852
role-7008,user-4954
role-7008,user-1313
role-7008,user-985
role-7008,user-983
role-7008,user-2456
role-7008,user-1335
role-7008,user-3535
role-7008,user-799
role-7008,user-2567
role-7008,user-3405
role-7008,user-543
role-7008,user-2210
role-7008,user-1550
role-7008,user-3008
role-7008,user-347
role-7008,user-2052
role-7008,user-4338
role-7008,user-1392
role-7008,user-2559
role-7008,user-341
role-7008,user-2194
role-7008,user-4713
role-7008,user-1325
role-7008,user-2829
role-7008,user-3187
role-7008,user-3957
role-7008,user-378
role-7008,user-6353
role-7008,user-5719
role-7008,user-1059
role-7008,user-1533
role-7008,user-4958
role-7008,user-3949
role-7008,user-1658
role-7008,user-495
role-7009,user-1367
role-7009,user-3949
role-7009,user-4884
role-7009,user-3376
role-7009,user-2073
role-7010,user-1733
role-7010,user-6359
role-7010,#N/A
role-7010,user-6053
role-7010,user-6309
role-7010,user-939
role-7010,user-3647
role-7010,user-168
role-7010,user-347
role-7010,user-3049
role-7010,user-3978
role-7011,user-4111
role-7011,#N/A
role-7011,user-6359
role-7011,user-6349
role-7011,user-6304
role-7011,user-6233
role-7011,user-6080
role-7011,user-5990
role-7011,user-6222
role-7011,user-5993
role-7011,user-6361
role-7011,user-5992
role-7011,user-5420
role-7011,user-1960
role-7011,user-2191
role-7011,user-1869
role-7011,user-1502
role-7011,user-866
role-7011,user-3861
role-7011,user-4372
role-7011,user-4650
role-7011,user-2737
role-7011,user-5623
role-7011,user-178
role-7011,user-4264
role-7011,user-1606
role-7011,user-1986
role-7011,user-1108
role-7011,user-2036
role-7011,user-2377
role-7011,user-6093
role-7011,user-939
role-7011,user-982
role-7011,user-3647
role-7011,user-4954
role-7011,user-1049
role-7011,user-3474
role-7011,user-2456
role-7011,user-654
role-7011,user-4139
role-7011,user-3405
role-7011,user-543
role-7011,user-2210
role-7011,user-168
role-7011,user-3008
role-7011,user-347
role-7011,user-4801
role-7011,user-2559
role-7011,user-3105
role-7011,user-4713
role-7011,user-3617
role-7011,user-1325
role-7011,user-1185
role-7011,user-4897
role-7011,user-586
role-7011,user-5927
role-7011,user-3049
role-7011,user-3978
role-7011,user-4150
role-7011,user-3369
role-7011,user-1818
role-7011,user-4513
role-7011,user-6353
role-7011,user-4727
role-7011,user-5719
role-7011,user-411
role-7011,user-2972
role-7011,user-31
role-7011,user-2408
role-7011,user-3949
role-7011,user-495
role-7012,user-4894
role-7012,user-3500
role-7012,user-4897
role-7012,user-3187
role-7012,user-3949
role-7012,user-743
role-7012,user-931
role-7012,user-6198
role-7012,user-1507
role-7012,user-3316
role-7013,user-2960
role-7013,user-6359
role-7013,#N/A
role-7013,user-6053
role-7013,user-6309
role-7013,user-3340
role-7013,user-1502
role-7013,user-2962
role-7013,user-939
role-7013,user-3647
role-7013,user-543
role-7013,user-168
role-7013,user-3049
role-7013,user-3978
role-7013,user-6353
role-7013,user-5482
role-7013,user-1497
role-7013,user-4463
role-7013,user-3866
role-7014,user-5136
role-7014,user-6277
role-7014,user-3340
role-7014,#N/A
role-7014,user-4139
role-7014,user-543
role-7014,user-4801
role-7014,user-1495
role-7014,user-4191
role-7015,user-2972
role-7015,user-5255
role-7015,user-3843
role-7016,user-2672
role-7016,user-6344
role-7016,user-6055
role-7016,#N/A
role-7016,user-3996
role-7016,user-209
role-7017,user-2972
role-7018,user-2972
role-7018,user-3843
role-7019,user-3128
role-7019,user-6370
role-7019,user-6274
role-7019,user-6344
role-7019,#N/A
role-7019,user-6055
role-7019,user-3996
role-7019,user-209
role-7019,user-2929
role-7019,user-1217
role-7019,user-306
role-7019,user-3692
role-7019,user-3843
role-7019,user-3735
role-7019,user-2754
role-7019,user-1134
role-7019,user-519
role-7019,user-2277
role-7019,user-1785
role-7019,user-1079
role-7019,user-2909
role-7019,user-3211
role-7019,user-3528
role-7020,user-2972
role-7020,user-3843
role-7021,user-1031
role-7021,user-5986
role-7021,user-3692
role-7021,user-785
role-7022,user-737
role-7022,user-6274
role-7022,user-3843
role-7022,user-5797
role-7022,user-2972
role-7022,user-835
role-7022,user-785
role-7023,#N/A
role-7024,user-1916
role-7024,user-763
role-7024,user-3369
role-7024,user-2987
role-7025,user-953
role-7025,user-6316
role-7025,user-6178
role-7025,user-766
role-7025,user-3436
role-7025,user-1049
role-7025,user-132
role-7025,user-133
role-7025,user-33
role-7025,user-1121
role-7026,user-3414
role-7026,#N/A
role-7026,user-3385
role-7026,user-5482
role-7026,user-5186
role-7026,user-1790
role-7026,user-44
role-7027,user-2706
role-7027,#N/A
role-7027,user-6117
role-7027,user-6250
role-7027,user-6326
role-7027,user-6251
role-7027,user-5916
role-7027,user-5942
role-7027,user-6059
role-7027,user-6217
role-7027,user-6083
role-7027,user-5923
role-7027,user-6110
role-7027,user-6091
role-7027,user-283
role-7027,user-5006
role-7027,user-1518
role-7027,user-3956
role-7027,user-5515
role-7027,user-1584
role-7027,user-2670
role-7027,user-3307
role-7027,user-1963
role-7027,user-4792
role-7027,user-3978
role-7027,user-2923
role-7027,user-2974
role-7027,user-2200
role-7027,user-279
role-7027,user-4720
role-7027,user-4960
role-7027,user-4523
role-7027,user-550
role-7028,#N/A
role-7029,user-2974
role-7029,user-6117
role-7029,user-6091
role-7029,user-4893
role-7029,user-5515
role-7030,user-2706
role-7030,#N/A
role-7030,user-6220
role-7030,user-6117
role-7030,user-6250
role-7030,user-6304
role-7030,user-6326
role-7030,user-5921
role-7030,user-6217
role-7030,user-6083
role-7030,user-6091
role-7030,user-5959
role-7030,user-5770
role-7030,user-283
role-7030,user-2910
role-7030,user-3230
role-7030,user-1011
role-7030,user-929
role-7030,user-3956
role-7030,user-633
role-7030,user-5338
role-7030,user-5515
role-7030,user-610
role-7030,user-5581
role-7030,user-3254
role-7030,user-5021
role-7030,user-5467
role-7030,user-1943
role-7030,user-3474
role-7030,user-396
role-7030,user-470
role-7030,user-3537
role-7030,user-2084
role-7030,user-3069
role-7030,user-1758
role-7030,user-1550
role-7030,user-2670
role-7030,user-3482
role-7030,user-620
role-7030,user-291
role-7030,user-2316
role-7030,user-1046
role-7030,user-4897
role-7030,user-3429
role-7030,user-334
role-7030,user-5927
role-7030,user-3978
role-7030,user-913
role-7030,user-356
role-7030,user-5100
role-7030,user-3385
role-7030,user-4444
role-7030,user-2168
role-7030,user-5574
role-7030,user-903
role-7030,user-2405
role-7030,user-384
role-7030,user-1015
role-7030,user-2200
role-7030,user-4833
role-7030,user-5486
role-7030,user-669
role-7030,user-279
role-7030,user-1766
role-7030,user-336
role-7030,user-5388
role-7030,user-948
role-7030,user-5186
role-7030,user-532
role-7030,user-3618
role-7030,user-1947
role-7030,user-1790
role-7030,user-476
role-7030,user-44
role-7030,user-4720
role-7030,user-466
role-7030,user-3659
role-7030,user-4456
role-7030,user-1977
role-7030,user-3932
role-7030,user-1597
role-7030,user-4523
role-7030,user-3243
role-7030,user-415
role-7030,user-5335
role-7030,user-2786
role-7030,user-1349
role-7030,user-27
role-7031,#N/A
role-7031,user-3330
role-7032,#N/A
role-7032,user-6352
role-7032,user-6080
role-7032,user-6093
role-7032,user-939
role-7032,user-3330
role-7032,user-2084
role-7032,user-3049
role-7032,user-3978
role-7032,user-5434
role-7032,user-5368
role-7032,user-634
role-7032,user-5090
role-7032,user-5084
role-7032,user-1828
role-7032,user-3222
role-7032,user-767
role-7032,user-5489
role-7033,#N/A
role-7034,#N/A
role-7035,#N/A
role-7036,#N/A
role-7037,#N/A
role-7038,#N/A
role-7039,#N/A
role-7040,#N/A
role-7041,#N/A
role-7041,user-6370
role-7041,user-6359
role-7041,user-6352
role-7041,user-6336
role-7041,user-6264
role-7042,user-242
role-7042,#N/A
role-7042,user-5876
role-7042,user-5866
role-7042,user-5963
role-7042,user-5058
role-7042,user-632
role-7042,user-4892
role-7042,user-1184
role-7042,user-3181
role-7042,user-3205
role-7042,user-487
role-7042,user-2272
role-7042,user-278
role-7042,user-1225
role-7042,user-827
role-7043,user-645
role-7043,user-2443
role-7043,user-610
role-7043,user-1049
role-7043,user-4150
role-7043,user-4513
role-7043,user-2593
role-7043,user-3614
role-7043,user-728
role-7043,user-5335
role-7043,user-2008
role-7043,user-1499
role-7043,user-2399
role-7043,user-154
role-7043,user-1383
role-7043,user-4463
role-7043,user-3313
role-7044,user-784
role-7044,user-2245
role-7044,user-220
role-7044,#N/A
role-7044,user-3243
role-7044,user-2267
role-7045,#N/A
role-7045,user-6352
role-7045,user-2561
role-7045,user-2278
role-7045,user-686
role-7045,user-1502
role-7045,user-3066
role-7045,user-3734
role-7045,user-3496
role-7045,user-1224
role-7045,user-2588
role-7045,user-4413
role-7045,user-983
role-7045,user-3026
role-7045,user-5449
role-7045,user-3447
role-7045,user-637
role-7045,user-4547
role-7045,user-543
role-7045,user-347
role-7045,user-4476
role-7045,user-4715
role-7046,#N/A
role-7046,user-6280
role-7046,user-3142
role-7046,user-1612
role-7046,user-822
role-7046,user-121
role-7046,user-5491
role-7046,user-5322
role-7046,user-5390
role-7046,user-4875
role-7046,user-4165
role-7046,user-1142
role-7046,user-3818
role-7046,user-3019
role-7046,user-2001
role-7046,user-3077
role-7046,user-767
role-7046,user-3391
role-7046,user-1756
role-7046,user-5516
role-7046,user-5047
role-7046,user-6198
role-7046,user-3835
role-7046,user-4196
role-7046,user-3325
role-7046,user-2416
role-7046,user-1383
role-7046,user-4463
role-7047,#N/A
role-7047,user-5116
role-7047,user-259
role-7047,user-1064
role-7047,user-2573
role-7047,user-2679
role-7047,user-3019
role-7047,user-989
role-7047,user-791
role-7047,user-3057
role-7047,user-3222
role-7047,user-4220
role-7047,user-2178
role-7047,user-5150
role-7047,user-1316
role-7047,user-3475
role-7047,user-5410
role-7047,user-784
role-7047,user-541
role-7047,user-4948
role-7047,user-1050
role-7048,user-4682
role-7048,#N/A
role-7048,user-1960
role-7048,user-4264
role-7048,user-2443
role-7048,user-610
role-7048,user-863
role-7048,user-982
role-7048,user-1943
role-7048,user-3474
role-7048,user-4087
role-7048,user-1325
role-7048,user-1236
role-7048,user-429
role-7048,user-618
role-7048,user-3614
role-7048,user-4473
role-7048,user-862
role-7048,user-1274
role-7048,user-1064
role-7048,user-2035
